Serial No,Location,Apartment_size,Bed,Bath,Price,Area,Area_code
351,"Road No 5, Sector 10, Uttara, Dhaka",1943,3,3,28000,Uttara,559
352,"Sector 10, Uttara, Dhaka",1710,3,4,30000,Uttara,590
353,"Baridhara, Dhaka",3300,4,4,200000,Baridhara,59
354,"Block I, Bashundhara R-A, Dhaka",1050,3,2,27000,Bashundhara,244
355,"Sector 10, Uttara, Dhaka",1600,3,4,22000,Uttara,590
356,"Pallabi Extension, Pallabi, Mirpur, Dhaka",1200,3,3,16530,Mirpur,523
357,"Shantibag, Malibagh, Dhaka",1300,3,3,22000,Malibagh,618
358,"Block C, Bashundhara R-A, Dhaka",1215,3,3,20000,Bashundhara,141
359,"Block A, Bashundhara R-A, Dhaka",2200,3,4,42000,Bashundhara,73
360,"Modhubag, Boro Maghbazar, Maghbazar, Dhaka",1400,3,3,25000,Maghbazar,454
361,"Sector 13, Uttara, Dhaka",1500,3,3,27000,Uttara,593
362,"Block L, Bashundhara R-A, Dhaka",1500,4,3,17500,Bashundhara,260
363,"Sector 4, Uttara, Dhaka",1550,3,4,45000,Uttara,601
364,"Baridhara, Dhaka",2700,3,3,110000,Baridhara,59
365,"Banani, Dhaka",2200,3,4,100000,Banani,54
366,"Dhanmondi, Dhaka",2050,3,4,60000,Dhanmondi,296
367,"Sector 3, Uttara, Dhaka",1850,3,4,65000,Uttara,600
368,"Block H, Bashundhara R-A, Dhaka",1500,3,3,20000,Bashundhara,238
369,"Block B, Bashundhara R-A, Dhaka",1400,3,3,30000,Bashundhara,107
370,"South Pirerbag, Pirerbag, Mirpur, Dhaka",600,2,1,8500,Mirpur,658
371,"Dhanmondi, Dhaka",1500,3,3,30000,Dhanmondi,296
372,"Sector 11, Uttara, Dhaka",1480,3,4,35000,Uttara,591
373,"Road No 5, Sector 10, Uttara, Dhaka",2150,3,3,35000,Uttara,559
374,"Banani, Dhaka",3245,4,4,110000,Banani,54
375,"Banani, Dhaka",3245,4,4,110000,Banani,54
376,"Banani, Dhaka",3245,4,4,110000,Banani,54
377,"Block J, Baridhara, Dhaka",3100,4,4,150000,Baridhara,246
378,"Banani, Dhaka",3245,4,4,110000,Banani,54
379,"Avenue 1, Mirpur DOHS, Mirpur, Dhaka",1165,2,3,26000,Mirpur,26
380,"Nikunja 2, Nikunja, Dhaka",1500,3,3,28000,Nikunja,491
381,"Block D, Section 12, Mirpur, Dhaka",950,3,2,13500,Mirpur,194
382,"Sector 4, Uttara, Dhaka",1530,3,4,30000,Uttara,601
383,"South Pirerbag, Pirerbag, Mirpur, Dhaka",600,1,1,7500,Mirpur,658
384,"Block A, Niketan, Dhaka",1750,3,2,110000,Niketan,89
385,"Block I, Bashundhara R-A, Dhaka",2250,3,4,30000,Bashundhara,244
386,"Malibagh, Dhaka",800,2,2,17000,Malibagh,427
387,"Block A, Bashundhara R-A, Dhaka",1450,3,3,120000,Bashundhara,73
388,"Cantonment, Dhaka",1450,3,4,30000,Cantonment,280
389,"Sector 10, Uttara, Dhaka",1050,3,2,16000,Uttara,590
390,"Block D, Bashundhara R-A, Dhaka",1250,3,3,30000,Bashundhara,173
391,"Sector 10, Uttara, Dhaka",1600,3,3,20000,Uttara,590
392,"Block C, Bashundhara R-A, Dhaka",1700,3,3,30000,Bashundhara,141
393,"Block A, Sat Masjid Housing, Mohammadpur, Dhaka",950,2,3,21000,Mohammadpur,94
394,"Block H, Banasree, Dhaka",1550,4,4,31000,Banasree,237
395,"Niketan, Dhaka",2075,3,4,45000,Niketan,489
396,"Sector 10, Uttara, Dhaka",1400,3,3,22000,Uttara,590
397,"Sector 12, Uttara, Dhaka",850,2,2,16000,Uttara,592
398,"Block C, Bashundhara R-A, Dhaka",2600,3,4,42000,Bashundhara,141
399,"Shahbagh, Dhaka",600,1,1,17000,Shahbagh,610
400,"Dhanmondi, Dhaka",850,3,3,25000,Dhanmondi,296
401,"Block A, Sat Masjid Housing, Mohammadpur, Dhaka",950,2,3,21000,Mohammadpur,94
402,"PC Culture Housing, Mohammadpur, Dhaka",750,2,2,13000,Mohammadpur,519
403,"Sector 11, Uttara, Dhaka",1500,4,3,40000,Uttara,591
404,"Sector 11, Uttara, Dhaka",1500,4,3,40000,Uttara,591
405,"Sector 11, Uttara, Dhaka",1500,4,4,40000,Uttara,591
406,"Block D, Bashundhara R-A, Dhaka",3000,3,5,55000,Bashundhara,173
407,"Baridhara DOHS, Dhaka",1500,3,3,57000,Baridhara,58
408,"Sector 11, Uttara, Dhaka",1500,4,4,40000,Uttara,591
409,"Sector 11, Uttara, Dhaka",1500,4,4,40000,Uttara,591
410,"Banasree, Dhaka",1200,3,3,20000,Banasree,55
411,"Sector 4, Uttara, Dhaka",1875,3,3,50000,Uttara,601
412,"Nikunja 2, Nikunja, Dhaka",1500,3,3,45000,Nikunja,491
413,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
414,"Block E, Banasree, Dhaka",1075,3,2,19260,Banasree,203
415,"Baridhara, Dhaka",2500,4,4,160000,Baridhara,59
416,"Gulshan 2, Gulshan, Dhaka",2250,3,3,110000,Gulshan,346
417,"Uttar Badda, Badda, Dhaka",1250,3,3,22000,Badda,691
418,"Sector 4, Uttara, Dhaka",1300,3,3,28000,Uttara,601
419,"Khilkhet, Dhaka",750,2,2,12000,Khilkhet,403
420,"Baridhara, Dhaka",4000,4,4,250000,Baridhara,59
421,"Block D, Bashundhara R-A, Dhaka",1250,3,3,21000,Bashundhara,173
422,"Pirerbag, Mirpur, Dhaka",970,3,3,13000,Mirpur,528
423,"Block B, Bashundhara R-A, Dhaka",2100,4,5,67500,Bashundhara,107
424,"Baridhara DOHS, Dhaka",1350,3,3,70000,Baridhara,58
425,"Block C, Bashundhara R-A, Dhaka",1700,3,3,30000,Bashundhara,141
426,"Mohammadi Housing LTD., Mohammadpur, Dhaka",1600,3,3,27000,Mohammadpur,459
427,"Uttar Badda, Badda, Dhaka",1765,3,3,20000,Badda,691
428,"Block F, Bashundhara R-A, Dhaka",1500,3,3,25000,Bashundhara,220
429,"Gulshan 1, Gulshan, Dhaka",2600,4,4,85000,Gulshan,345
430,"Malibagh, Dhaka",700,2,2,20000,Malibagh,427
431,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
432,"Cantonment, Dhaka",1350,3,4,22000,Cantonment,280
433,"Block A, Nobodoy Housing Society, Mohammadpur, Dhaka",1000,3,2,16000,Mohammadpur,90
434,"Banani, Dhaka",1600,3,3,45000,Banani,54
435,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
436,"Uttara, Dhaka",900,3,3,30000,Uttara,695
437,"Block A, Chad Uddan Housing, Mohammadpur, Dhaka",950,3,2,15000,Mohammadpur,77
438,"Block G, Bashundhara R-A, Dhaka",1500,3,3,50000,Bashundhara,230
439,"Block H, Banasree, Dhaka",1550,4,4,30000,Banasree,237
440,"Gulshan 2, Gulshan, Dhaka",2200,3,3,90000,Gulshan,346
441,"Dhanmondi, Dhaka",1200,3,3,33000,Dhanmondi,296
442,"Monipuripara, Tejgaon, Dhaka",900,2,2,18000,Tejgaon,467
443,"Block C, Bashundhara R-A, Dhaka",1320,3,4,25000,Bashundhara,141
444,"Tejgaon, Dhaka",950,3,2,23000,Tejgaon,677
445,"Uttara, Dhaka",1800,3,3,30000,Uttara,695
446,"Block G, Bashundhara R-A, Dhaka",1600,3,3,25000,Bashundhara,230
447,"Gulshan 2, Gulshan, Dhaka",3800,3,4,300000,Gulshan,346
448,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
449,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
450,"Mirpur, Dhaka",1350,3,3,20000,Mirpur,451
451,"Mirpur, Dhaka",1000,2,3,13000,Mirpur,451
452,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
453,"Block C, Bashundhara R-A, Dhaka",1810,3,3,30000,Bashundhara,141
454,"East Goran, Goran, Khilgaon, Dhaka",980,2,2,9000,Khilgaon,307
455,"Khilgaon, Dhaka",700,2,2,13000,Khilgaon,402
456,"Mohammadpur, Dhaka",750,2,2,25000,Mohammadpur,461
457,"Sector 3, Uttara, Dhaka",1500,3,3,26000,Uttara,600
458,"Mohammadpur, Dhaka",750,2,2,14000,Mohammadpur,461
459,"Shyamoli Housing, Shekhertek, Mohammadpur, Dhaka",1400,3,3,18000,Shyamoli,631
460,"Mirpur, Dhaka",1350,3,3,20000,Mirpur,451
461,"Baridhara, Dhaka",3200,4,4,200000,Baridhara,59
462,"Block B, Aftab Nagar, Dhaka",1200,3,2,20000,Aftab Nagar,104
463,"Sector 11, Uttara, Dhaka",900,2,2,21000,Uttara,591
464,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
465,"Block H, Bashundhara R-A, Dhaka",1500,3,3,26000,Bashundhara,238
466,"Section 12, Mirpur, Dhaka",1600,3,3,19000,Mirpur,578
467,"Lalmatia, Dhaka",1580,3,3,35000,Lalmatia,415
468,"Block H, Bashundhara R-A, Dhaka",2045,3,4,100000,Bashundhara,238
469,"Gulshan 2, Gulshan, Dhaka",4200,4,4,250000,Gulshan,346
470,"Mohammadi Housing LTD., Mohammadpur, Dhaka",1100,3,3,16500,Mohammadpur,459
471,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,20000,Adabor,51
472,"Block D, Bashundhara R-A, Dhaka",2800,4,4,50000,Bashundhara,173
473,"Sector 10, Uttara, Dhaka",800,2,2,16000,Uttara,590
474,"Block C, Bashundhara R-A, Dhaka",1700,3,3,30000,Bashundhara,141
475,"South Monipur, Mirpur, Dhaka",1150,3,2,15000,Mirpur,656
476,"Block G, Bashundhara R-A, Dhaka",1550,3,3,21000,Bashundhara,230
477,"Block F, Bashundhara R-A, Dhaka",1735,3,3,32000,Bashundhara,220
478,"Baitul Aman Housing Society, Adabor, Dhaka",1550,3,3,30000,Adabor,51
479,"Mohammadpur, Dhaka",2700,3,3,60000,Mohammadpur,461
480,"Malibagh, Dhaka",700,2,2,20000,Malibagh,427
481,"Baridhara, Dhaka",4200,4,4,400000,Baridhara,59
482,"Mohammadia Housing Society, Mohammadpur, Dhaka",1550,3,3,34000,Mohammadpur,460
483,"Block H, Bashundhara R-A, Dhaka",1450,3,3,26000,Bashundhara,238
484,"Sector 6, Uttara, Dhaka",2900,4,4,80000,Uttara,603
485,"Block K, Baridhara, Dhaka",2800,4,4,120000,Baridhara,253
486,"Gulshan 2, Gulshan, Dhaka",2350,3,4,80000,Gulshan,346
487,"Baridhara, Dhaka",3200,4,4,200000,Baridhara,59
488,"Banani, Dhaka",3000,4,5,120000,Banani,54
489,"Sector 9, Uttara, Dhaka",2000,3,3,35000,Uttara,605
490,"Gulshan 1, Gulshan, Dhaka",2800,3,3,85000,Gulshan,345
491,"Sector 3, Uttara, Dhaka",1550,3,3,30000,Uttara,600
492,"Sector 1, Uttara, Dhaka",2600,4,4,50000,Uttara,589
493,"Section 10, Mirpur, Dhaka",650,2,2,14000,Mirpur,576
494,"Sector 14, Uttara, Dhaka",900,3,2,20000,Uttara,594
495,"Gulshan 1, Gulshan, Dhaka",2100,3,3,60000,Gulshan,345
496,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1100,3,2,17000,Mirpur,291
497,"Dhanmondi, Dhaka",1600,3,4,37000,Dhanmondi,296
498,"Banani, Dhaka",2700,3,3,140000,Banani,54
499,"Sector 3, Uttara, Dhaka",2200,4,4,40000,Uttara,600
500,"PC Culture Housing, Mohammadpur, Dhaka",500,2,1,10000,Mohammadpur,519
501,"Mirpur, Dhaka",1300,3,3,20000,Mirpur,451
502,"Gulshan 2, Gulshan, Dhaka",2200,3,3,100000,Gulshan,346
503,"Block B, Aftab Nagar, Dhaka",850,2,1,16000,Aftab Nagar,104
504,"Naya Paltan, Motijheel, Dhaka",900,3,2,30000,Paltan,483
505,"Sector 13, Uttara, Dhaka",800,2,2,15000,Uttara,593
506,"Gulshan 2, Gulshan, Dhaka",3500,4,4,250000,Gulshan,346
507,"Sector 7, Uttara, Dhaka",1830,3,4,35000,Uttara,604
508,"Tikatuli, Sutrapur, Dhaka",750,3,2,15000,Sutrapur,681
509,"Shantinagar, Dhaka",1200,3,3,30000,Shantinagar,619
510,"Shegunbagicha, Dhaka",1550,3,3,40000,Shegunbagicha,622
511,"Block D, Bashundhara R-A, Dhaka",1300,3,3,30000,Bashundhara,173
512,"Sector 13, Uttara, Dhaka",850,2,2,17000,Uttara,593
513,"Block C, Section 2, Mirpur, Dhaka",1600,3,3,25000,Mirpur,163
514,"Khilgaon, Dhaka",1300,3,3,28500,Khilgaon,402
515,"Mohakhali DOHS, Dhaka",2750,3,4,150000,Mohakhali,456
516,"Sector 4, Uttara, Dhaka",1500,3,3,50000,Uttara,601
517,"Motijheel, Dhaka",1300,3,3,25000,Motijheel,468
518,"Gulshan 1, Gulshan, Dhaka",1800,3,3,65000,Gulshan,345
519,"Gulshan 1, Gulshan, Dhaka",2700,3,3,110000,Gulshan,345
520,"Mohakhali DOHS, Dhaka",1800,2,2,50000,Mohakhali,456
521,"Block H, Bashundhara R-A, Dhaka",1200,3,3,17000,Bashundhara,238
522,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",1654,3,3,14000,Uttara,93
523,"Block D, Bashundhara R-A, Dhaka",2350,4,4,48000,Bashundhara,173
524,"Sector 9, Uttara, Dhaka",2000,3,4,35000,Uttara,605
525,"Bashundhara R-A, Dhaka",1800,4,4,40000,Bashundhara,62
526,"Block C, Bashundhara R-A, Dhaka",1650,3,3,28000,Bashundhara,141
527,"Sector 10, Uttara, Dhaka",1550,3,4,22000,Uttara,590
528,"Sector 11, Uttara, Dhaka",1300,3,3,25000,Uttara,591
529,"West Shewrapara, Mirpur, Dhaka",1150,3,3,16000,Mirpur,724
530,"Mohakhali DOHS, Dhaka",2700,4,4,100000,Mohakhali,456
531,"Sector 10, Uttara, Dhaka",1800,3,4,40000,Uttara,590
532,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",1000,2,2,40000,Dhanmondi,705
533,"Gulshan 2, Gulshan, Dhaka",4200,4,8,300000,Gulshan,346
534,"Bashundhara R-A, Dhaka",1800,4,4,40000,Bashundhara,62
535,"Sector 6, Uttara, Dhaka",1050,3,2,25000,Uttara,603
536,"Uttar Badda, Badda, Dhaka",880,2,2,13000,Badda,691
537,"Dhanmondi, Dhaka",3346,4,4,90000,Dhanmondi,296
538,"Block B, Banasree, Dhaka",1150,3,2,20000,Banasree,106
539,"Block B, Banasree, Dhaka",900,2,2,18500,Banasree,106
540,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1100,3,3,15000,Mirpur,446
541,"Gulshan 1, Gulshan, Dhaka",2500,4,4,200000,Gulshan,345
542,"Uttara, Dhaka",1800,3,3,30000,Uttara,695
543,"Block C, Bashundhara R-A, Dhaka",1700,3,3,30000,Bashundhara,141
544,"Goran, Khilgaon, Dhaka",650,2,2,11000,Khilgaon,340
545,"Mohammadpur, Dhaka",1270,3,3,16000,Mohammadpur,461
546,"Taltola, Khilgaon, Dhaka",1000,3,2,20000,Taltola,675
547,"East Shewrapara, Mirpur, Dhaka",1300,3,3,22000,Mirpur,321
548,"Block D, Mohanagar Housing, West Rampura, Rampura, Dhaka",1124,3,3,25000,Rampura,187
549,"Block F, Section 11, Mirpur, Dhaka",650,2,2,10000,Mirpur,225
550,"Block G, Bashundhara R-A, Dhaka",3000,4,5,90000,Bashundhara,230
551,"PC Culture Housing, Mohammadpur, Dhaka",800,2,2,14000,Mohammadpur,519
552,"Block G, Bashundhara R-A, Dhaka",1550,3,2,25000,Bashundhara,230
553,"Sector 3, Uttara, Dhaka",1500,3,3,26000,Uttara,600
554,"Banani, Dhaka",3000,4,5,70000,Banani,54
555,"West Shewrapara, Mirpur, Dhaka",550,1,1,12000,Mirpur,724
556,"Gulshan 2, Gulshan, Dhaka",5000,4,4,350000,Gulshan,346
557,"Baridhara, Dhaka",1500,2,2,115000,Baridhara,59
558,"Sector 14, Uttara, Dhaka",1800,3,3,28000,Uttara,594
559,"Sector 14, Uttara, Dhaka",900,2,2,20000,Uttara,594
560,"Sector 14, Uttara, Dhaka",1200,3,2,20000,Uttara,594
561,"Gulshan 1, Gulshan, Dhaka",2700,4,4,70000,Gulshan,345
562,"Sector 11, Uttara, Dhaka",2200,4,4,35000,Uttara,591
563,"Sector 3, Uttara, Dhaka",1200,2,2,45000,Uttara,600
564,"East Goran, Goran, Khilgaon, Dhaka",1050,3,3,15000,Khilgaon,307
565,"Sector 11, Uttara, Dhaka",1350,3,3,30000,Uttara,591
566,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,21000,Adabor,51
567,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,21000,Adabor,51
568,"Block D, Bashundhara R-A, Dhaka",2250,4,5,60000,Bashundhara,173
569,"Rajabazar, Tejgaon, Dhaka",1050,3,2,26000,Tejgaon,538
570,"Block F, Bashundhara R-A, Dhaka",2300,4,4,55000,Bashundhara,220
571,"Kathalbagan, Dhaka",1200,3,3,25000,Kathalbagan,393
572,"Sector 13, Uttara, Dhaka",900,2,2,20000,Uttara,593
573,"Shantibag, Malibagh, Dhaka",1075,3,3,25000,Malibagh,618
574,"Rajabazar, Tejgaon, Dhaka",1050,3,2,26000,Tejgaon,538
575,"Block A, Bashundhara R-A, Dhaka",1400,3,3,24000,Bashundhara,73
576,"Sector 3, Uttara, Dhaka",2300,4,4,50000,Uttara,600
577,"Block C, Bashundhara R-A, Dhaka",1700,3,3,30000,Bashundhara,141
578,"Merul Badda, Badda, Dhaka",1550,3,3,22000,Badda,439
579,"Sector 13, Uttara, Dhaka",900,2,2,20000,Uttara,593
580,"Block B, Bashundhara R-A, Dhaka",1980,3,4,30000,Bashundhara,107
581,"Sector 3, Uttara, Dhaka",1625,3,3,25000,Uttara,600
582,"Sector 4, Uttara, Dhaka",1400,3,3,23000,Uttara,601
583,"Bashundhara R-A, Dhaka",1800,4,4,40000,Bashundhara,62
584,"Banani, Dhaka",2600,3,4,120000,Banani,54
585,"Sector 3, Uttara, Dhaka",1600,3,3,35000,Uttara,600
586,"Baridhara, Dhaka",1700,3,3,80000,Baridhara,59
587,"Sector 3, Uttara, Dhaka",1550,3,3,35000,Uttara,600
588,"Mohammadpur, Dhaka",950,3,2,24000,Mohammadpur,461
589,"Merul Badda, Badda, Dhaka",1400,3,3,25000,Badda,439
590,"Merul Badda, Badda, Dhaka",1300,3,3,25000,Badda,439
591,"Uttar Badda, Badda, Dhaka",1170,3,3,17000,Badda,691
592,"Sector 13, Uttara, Dhaka",1000,3,3,20000,Uttara,593
593,"Block B, Bashundhara R-A, Dhaka",2800,4,5,70000,Bashundhara,107
594,"Banani, Dhaka",2600,3,3,100000,Banani,54
595,"Tilpapara, Khilgaon, Dhaka",1100,3,3,24500,Khilgaon,683
596,"Mirpur, Dhaka",600,2,2,10000,Mirpur,451
597,"Mohakhali DOHS, Dhaka",2750,3,3,150000,Mohakhali,456
598,"Dhanmondi, Dhaka",2700,3,3,90000,Dhanmondi,296
599,"Block G, Bashundhara R-A, Dhaka",1650,4,4,34500,Bashundhara,230
600,"Sector 10, Uttara, Dhaka",1730,3,4,27000,Uttara,590
601,"Block D, Bashundhara R-A, Dhaka",1400,3,3,28000,Bashundhara,173
602,"Block I, Bashundhara R-A, Dhaka",1850,4,4,30000,Bashundhara,244
603,"Baridhara DOHS, Dhaka",1485,3,3,75000,Baridhara,58
604,"Uttar Badda, Badda, Dhaka",850,2,2,16000,Badda,691
605,"Baitul Aman Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,51
606,"Block F, Bashundhara R-A, Dhaka",1650,3,3,26000,Bashundhara,220
607,"Block A, Lalmatia, Dhaka",1750,3,3,45000,Lalmatia,85
608,"Block I, Bashundhara R-A, Dhaka",1300,2,4,30000,Bashundhara,244
609,"Baitul Aman Housing Society, Adabor, Dhaka",850,2,2,15000,Adabor,51
610,"Kalachandpur, Dhaka",1200,2,2,18000,Kalachandpur,383
611,"Sector 10, Uttara, Dhaka",1500,3,3,27000,Uttara,590
612,"Sector 9, Uttara, Dhaka",1000,3,2,18000,Uttara,605
613,"Banani, Dhaka",2800,3,4,125000,Banani,54
614,"Sector 11, Uttara, Dhaka",500,2,1,16000,Uttara,591
615,"Senpara Parbata, Section 10, Mirpur, Dhaka",900,2,2,13000,Mirpur,606
616,"PC Culture Housing, Mohammadpur, Dhaka",850,3,2,14000,Mohammadpur,519
617,"Sector 3, Uttara, Dhaka",2300,2,4,50000,Uttara,600
618,"Block H, Bashundhara R-A, Dhaka",1400,3,3,24000,Bashundhara,238
619,"Pirerbag, Mirpur, Dhaka",1200,3,3,17000,Mirpur,528
620,"East Rampura, Rampura, Dhaka",760,2,2,14000,Rampura,319
621,"Gulshan 2, Gulshan, Dhaka",2091,3,3,80000,Gulshan,346
622,"Rajabazar, Tejgaon, Dhaka",1000,2,3,22000,Tejgaon,538
623,"PC Culture Housing, Mohammadpur, Dhaka",725,2,2,16000,Mohammadpur,519
624,"Mohakhali DOHS, Dhaka",2750,3,3,150000,Mohakhali,456
625,"Gulshan 1, Gulshan, Dhaka",3950,4,4,170000,Gulshan,345
626,"Baridhara, Dhaka",2800,4,5,160000,Baridhara,59
627,"Senpara Parbata, Section 10, Mirpur, Dhaka",750,2,2,14500,Mirpur,606
628,"Rajabazar, Tejgaon, Dhaka",1050,3,2,26000,Tejgaon,538
629,"Shantibag, Malibagh, Dhaka",800,2,2,18000,Malibagh,618
630,"Banani, Dhaka",2600,4,4,120000,Banani,54
631,"South Banasree Project, Banasree, Dhaka",2201,4,4,35000,Banasree,640
632,"Block A, Bashundhara R-A, Dhaka",3600,4,5,80000,Bashundhara,73
633,"Block D, Bashundhara R-A, Dhaka",1400,3,3,28000,Bashundhara,173
634,"Block J, Bashundhara R-A, Dhaka",2500,4,5,35000,Bashundhara,247
635,"Block A, Nobodoy Housing Society, Mohammadpur, Dhaka",1100,3,2,17000,Mohammadpur,90
636,"Block G, Bashundhara R-A, Dhaka",1500,3,3,25000,Bashundhara,230
637,"Block B, Bashundhara R-A, Dhaka",1975,3,3,40000,Bashundhara,107
638,"Section 1, Mirpur, Dhaka",1100,3,2,14000,Mirpur,575
639,"North Pirerbag, Pirerbag, Mirpur, Dhaka",750,2,2,8500,Mirpur,509
640,"RK Mission Road, Gopibag, Motijheel, Dhaka",800,2,2,15000,Motijheel,537
641,"Gulshan 1, Gulshan, Dhaka",2000,3,3,80000,Gulshan,345
642,"Gulshan 1, Gulshan, Dhaka",2000,3,3,100000,Gulshan,345
643,"Block C, Bashundhara R-A, Dhaka",1700,3,3,30000,Bashundhara,141
644,"Dhanmondi, Dhaka",1660,3,3,40000,Dhanmondi,296
645,"Rajabazar, Tejgaon, Dhaka",1050,3,2,26000,Tejgaon,538
646,"Gulshan 2, Gulshan, Dhaka",5800,4,4,650000,Gulshan,346
647,"Shantinagar, Dhaka",700,2,2,21000,Shantinagar,619
648,"Block A, Mohanagar Housing, West Rampura, Rampura, Dhaka",1700,3,4,30000,Rampura,88
649,"Block F, Bashundhara R-A, Dhaka",1700,3,4,25000,Bashundhara,220
650,"Sector 14, Uttara, Dhaka",1550,3,3,26000,Uttara,594
651,"Sector 7, Uttara, Dhaka",2800,4,4,40000,Uttara,604
652,"Block K, Baridhara, Dhaka",2750,3,3,160000,Baridhara,253
653,"Wari, Sutrapur, Dhaka",650,2,2,18000,Sutrapur,703
654,"Gulshan 2, Gulshan, Dhaka",2750,3,3,100000,Gulshan,346
655,"Baridhara DOHS, Dhaka",1300,3,4,50000,Baridhara,58
656,"Merul Badda, Badda, Dhaka",1400,3,3,25000,Badda,439
657,"Merul Badda, Badda, Dhaka",1400,3,3,25000,Badda,439
658,"Badda, Dhaka",1200,2,2,16000,Badda,47
659,"Sector 3, Uttara, Dhaka",1100,3,3,28000,Uttara,600
660,"Monipuripara, Tejgaon, Dhaka",1000,3,2,24000,Tejgaon,467
661,"Banani, Dhaka",1675,4,4,55000,Banani,54
662,"Gulshan 1, Gulshan, Dhaka",2300,4,4,70000,Gulshan,345
663,"Baridhara, Dhaka",2580,4,4,140000,Baridhara,59
664,"Bashundhara R-A, Dhaka",1800,4,4,40000,Bashundhara,62
665,"Avenue 6, Mirpur DOHS, Mirpur, Dhaka",2200,3,3,35000,Mirpur,42
666,"Gulshan 2, Gulshan, Dhaka",2300,3,3,80000,Gulshan,346
667,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,21000,Adabor,51
668,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,21000,Adabor,51
669,"Shyamoli, Dhaka",1240,3,3,19000,Shyamoli,632
670,"Sector 9, Uttara, Dhaka",1442,3,3,25000,Uttara,605
671,"Block K, Baridhara, Dhaka",2800,3,3,110000,Baridhara,253
672,"Pirerbag, Mirpur, Dhaka",1050,2,2,13000,Mirpur,528
673,"Block C, Bashundhara R-A, Dhaka",1810,3,4,27000,Bashundhara,141
674,"Maghbazar, Dhaka",850,2,2,17000,Maghbazar,422
675,"Block I, Bashundhara R-A, Dhaka",1850,3,4,60000,Bashundhara,244
676,"Sector 12, Uttara, Dhaka",850,2,2,16000,Uttara,592
677,"Sector 13, Uttara, Dhaka",850,2,2,17000,Uttara,593
678,"Kalabagan, Dhaka",1375,3,4,32000,Kalabagan,382
679,"Sector 10, Uttara, Dhaka",1550,3,4,45000,Uttara,590
680,"Gulshan 1, Gulshan, Dhaka",2500,4,4,200000,Gulshan,345
681,"Pirerbag, Mirpur, Dhaka",850,2,2,11000,Mirpur,528
682,"Road No 7, Block E, Banasree, Dhaka",900,3,2,17000,Banasree,560
683,"Sector 7, Uttara, Dhaka",1650,3,3,70000,Uttara,604
684,"Block C, Aftab Nagar, Dhaka",1700,3,4,30000,Aftab Nagar,138
685,"Sector 6, Uttara, Dhaka",2300,3,3,50000,Uttara,603
686,"Bashundhara R-A, Dhaka",1800,4,4,40000,Bashundhara,62
687,"East Rampura, Rampura, Dhaka",550,2,1,10500,Rampura,319
688,"Block D, Bashundhara R-A, Dhaka",2250,3,4,30000,Bashundhara,173
689,"Gulshan 1, Gulshan, Dhaka",2800,3,4,110000,Gulshan,345
690,"Block I, Bashundhara R-A, Dhaka",1465,3,3,25000,Bashundhara,244
691,"Shantinagar, Dhaka",700,2,1,18000,Shantinagar,619
692,"Block G, Bashundhara R-A, Dhaka",1500,4,3,26000,Bashundhara,230
693,"Block B, Nobodoy Housing Society, Mohammadpur, Dhaka",1050,3,2,16000,Mohammadpur,125
694,"Baridhara, Dhaka",6300,4,5,400000,Baridhara,59
695,"Baridhara, Dhaka",6300,4,5,400000,Baridhara,59
696,"Sector 10, Uttara, Dhaka",2100,3,3,30000,Uttara,590
697,"Pirerbag, Mirpur, Dhaka",850,2,2,11000,Mirpur,528
698,"Pirerbag, Mirpur, Dhaka",850,2,2,11000,Mirpur,528
699,"Cantonment, Dhaka",1000,3,3,21000,Cantonment,280
700,"Hazaribag, Dhaka",1200,3,2,20000,Hazaribag,351
701,"Avenue 2, Mirpur DOHS, Mirpur, Dhaka",2400,4,4,40000,Mirpur,33
702,"Sector 10, Uttara, Dhaka",1500,3,4,24000,Uttara,590
703,"Sector 13, Uttara, Dhaka",2146,3,4,55000,Uttara,593
704,"Sector 14, Uttara, Dhaka",1000,2,2,19000,Uttara,594
705,"Sector 12, Uttara, Dhaka",900,2,2,18000,Uttara,592
706,"Priyanka City, Sector 12, Uttara, Dhaka",1300,3,4,28000,Uttara,533
707,"Baridhara, Dhaka",1700,3,3,80000,Baridhara,59
